ID,CAT,SCAT,TTL,DESC,NT,PL,CS,EW,SS,DS,TC,PM,EP,EO
107,Overhead line project attribute,Jurisdiction,QLD - South,This project attribute choice assigns appropriate environmental offset cost which differs in each jurisdiction based on state rules and regulation for the footprint area of the site,The building block cost estimate is based on NSW environmental offset rate. This choice adjust the already made estimate for SA jurisdiction. Chose this option if the network element is situated in this jurisdiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.7
108,Overhead line project attribute,Jurisdiction,QLD - West,This project attribute choice assigns appropriate environmental offset cost which differs in each jurisdiction based on state rules and regulation for the footprint area of the site,The building block cost estimate is based on NSW environmental offset rate. This choice adjust the already made estimate for SA jurisdiction. Chose this option if the network element is situated in this jurisdiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.7
109,Underground cable project attribute,Project network element size,Below 1 km,"This project attribute choice indicates economy of scale for the overall project. Therefore each network element should consider the overall scope of project work and its planned contracting arrangements. Bigger this overall project scope of work, more economic is the cost estimate at network element level also. Please choose the total km length included in the overall project scope that may constitute of multiple cable segments or elements",The building block cost represents a larger project scope/size resulting in an efficient unitised estimate. The small size of this overall project scope represents an uneconomical distribution of fixed cost and therefore needs to be adjusted,0.22920000000000001,0.381618,0.381618,0.0,0.381618,0.381618,0.45840000000000003,0.0,0.0
110,Underground cable project attribute,Project network element size,1 to 5 km,"This project attribute choice indicates economy of scale for the overall project. Therefore each network element should consider the overall scope of project work and its planned contracting arrangements. Bigger this overall project scope of work, more economic is the cost estimate at network element level also. Please choose the total km length included in the overall project scope that may constitute of multiple cable segments or elements",The building block cost represents a larger project scope/size resulting in an efficient unitised estimate. The relatively smaller size of this overall project scope represents an uneconomical distribution of fixed cost and therefore needs to be adjusted,0.09480000000000001,0.157842,0.157842,0.0,0.157842,0.157842,0.18960000000000002,0.0,0.0
111,Underground cable project attribute,Project network element size,5 to 10 km,"This project attribute choice indicates economy of scale for the overall project. Therefore each network element should consider the overall scope of project work and its planned contracting arrangements. Bigger this overall project scope of work, more economic is the cost estimate at network element level also. Please choose the total km length included in the overall project scope that may constitute of multiple cable segments or elements",The building block cost represents a larger project scope/size resulting in an efficient unitised estimate. The size of this overall project scope represents an economical distribution of fixed cost and therefore only needs slight adjustment,0.033600000000000005,0.05594400000000001,0.05594400000000001,0.0,0.05594400000000001,0.05594400000000001,0.06720000000000001,0.0,0.0
112,Underground cable project attribute,Project network element size,Above 10km,"This project attribute choice indicates economy of scale for the overall project. Therefore each network element should consider the overall scope of project work and its planned contracting arrangements. Bigger this overall project scope of work, more economic is the cost estimate at network element level also. Please choose the total km length included in the overall project scope that may constitute of multiple cable segments or elements",The building block cost represents a larger project scope/size resulting in an efficient unitised estimate. The size of this overall project scope represents an economical distribution of fixed cost and therefore does not need to be adjusted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Underground cable project attribute,Greenfield or brownfield,Greenfield (no interface with existing man made infrastructure),"Greenfield design, greenfield construction, greenfield connection",The building block cost estimate is based on brownfield work (i.e. in high density urban/city areas needing multiple interfacing with existing man made infrastructures) and therefore adjustment is required to lower the already estimated assets. The building block cost estimate already incorporates the loss of efficiency in designing and delivering a brownfield project,0.0,-0.25,-0.25,0.0,-0.25,-0.25,-0.25,0.0,0.0
114,Underground cable project attribute,Greenfield or brownfield,Partly brownfield (some interface with existing man made infrastructure),"Partly brownfield design, partly brownfield construction, partly brownfield connection",The building block cost estimate is based on brownfield work (i.e. in high density urban/city areas needing multiple interfacing with existing man made infrastructures) and therefore some adjustment is required to lower the already estimated assets. The building block cost estimate already incorporates the loss of efficiency in designing and delivering a brownfield project,0.0,-0.125,-0.125,0.0,-0.125,-0.125,-0.125,0.0,0.0
115,Underground cable project attribute,Greenfield or brownfield,Brownfield (high density urban/city infrastructure interface),"Brownfield design, brownfield construction, brownfield connection",The building block cost estimate is based on brownfield work (i.e. in high density urban/city areas needing multiple interfacing with existing man made infrastructures) and therefore no adjustment is required to the already estimated assets. The building block cost estimate already incorporates the loss of efficiency in designing and delivering a brownfield project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Underground cable project attribute,Proportion of environmentally sensitive areas,None,This project attribute choice assigns appropriate costs to manage the environmental issues. Sensitive area needs additional work to manage the risk. For greenfield work it is expected that the project proponent will not choose environmentally sensitive route. Such factors should be mitigated by considering prudent/alternate route options,Additional work is not required,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Underground cable project attribute,Proportion of environmentally sensitive areas,25 percent,This project attribute choice assigns appropriate costs to manage the environmental issues. Sensitive area needs additional work to manage the risk. For greenfield work it is expected that the project proponent will not choose environmentally sensitive route. Such factors should be mitigated by considering prudent/alternate route options,Some additional work is required and accordingly the cost estimate is adjusted to commensurate with level of risk,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0
118,Underground cable project attribute,Proportion of environmentally sensitive areas,50 percent,This project attribute choice assigns appropriate costs to manage the environmental issues. Sensitive area needs additional work to manage the risk. For greenfield work it is expected that the project proponent will not choose environmentally sensitive route. Such factors should be mitigated by considering prudent/alternate route options,Some additional work is required and accordingly the cost estimate is adjusted to commensurate with level of risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0
119,Underground cable project attribute,Proportion of environmentally sensitive areas,75 percent,This project attribute choice assigns appropriate costs to manage the environmental issues. Sensitive area needs additional work to manage the risk. For greenfield work it is expected that the project proponent will not choose environmentally sensitive route. Such factors should be mitigated by considering prudent/alternate route options,Some additional work is required and accordingly the cost estimate is adjusted to commensurate with level of risk. A strong justification is needed if a greenfield route is mostly environmentally sensitive,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.0
120,Underground cable project attribute,Proportion of environmentally sensitive areas,100 percent,This project attribute choice assigns appropriate costs to manage the environmental issues. Sensitive area needs additional work to manage the risk. For greenfield work it is expected that the project proponent will not choose environmentally sensitive route. Such factors should be mitigated by considering prudent/alternate route options,Some additional work is required and accordingly the cost estimate is adjusted to commensurate with level of risk. A strong justification is needed if a greenfield route is 100% environmentally sensitive,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
121,Underground cable project attribute,Location (regional/distance factors),Urban,"This project attribute choice assigns appropriate cost for different work location. Further the work location, additional the cost needed to mobilise resources","The building block cost estimate is based on works close to the supply of labour, plants, ports, transportation facilities, knowledge etc. Therefore no adjustment is needed to the already estimate cost",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Underground cable project attribute,Location (regional/distance factors),Regional,"This project attribute choice assigns appropriate cost for different work location. Further the work location, additional the cost needed to mobilise resources","The building block cost estimate is based on works close to the supply of labour, plants, ports, transportation facilities, knowledge etc. Therefore some adjustment is needed to the already estimated cost. This choice represents work site within 2 hours driving radius of TNSP established depots and regional towns with accomodation facilities and other public infrastructure.",0.025,0.03,0.03,0.0,0.05,0.05,0.05,0.0,0.0
123,Underground cable project attribute,Location (regional/distance factors),Remote,"This project attribute choice assigns appropriate cost for different work location. Further the work location, additional the cost needed to mobilise resources","The building block cost estimate is based on works close to the supply of labour, plants, ports, transportation facilities, knowledge etc. Therefore adjustment is needed to the already estimated cost. This choice represents work site further than 2 hours driving radius of TNSP established depots and regional towns with accomodation facilities and other public infrastructure.",0.05,0.045,0.045,0.0,0.075,0.075,0.075,0.0,0.0
124,Underground cable project attribute,Delivery timetable,Tight,This project attribute choice assigns appropriate cost depending on project schedule,Building block cost estimates are based on optimum project schedule. Any changes to that schedule (i.e. compressing it) will impact the efficient resourcing and the cost. For e.g. building an asset in a rushed timetable to commission it earlier than planned will require inefficient level of resourcing,0.05,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0
125,Underground cable project attribute,Delivery timetable,Optimum,This project attribute choice assigns appropriate cost depending on project schedule,Building block cost estimates are based on optimum project schedule. This choice does not impact or adjust the cost estimate. This should be the BAU choice in a forward looking plan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Underground cable project attribute,Delivery timetable,Long,This project attribute choice assigns appropriate cost depending on project schedule,"Building block cost estimates are based on optimum project schedule. Any changes to that schedule (i.e. streching it out) will impact the efficient resourcing and the cost. For e.g. limitation on the ideal volume of work delivery in a given period due to resourcing constraint (such as budgeting approval, labour, plant, fleet etc) resulting in commissioning it later than planned/needed will require inefficient level of resourcing",0.02,0.07,0.07,0.0,0.07,0.07,0.07,0.0,0.0
127,Underground cable project attribute,Contract delivery model,EPC contract,This project attribute choice assigns appropriate cost depending on risk and benefit profile of the chosen model,Major/complex projects are usually suited to be delivered by EPC contract for financing reasons with the contractor accepting higher risks and major plant procurement costs. TNSP's are required to select the most efficient delivery model.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Underground cable project attribute,Contract delivery model,D&C contract,This project attribute choice assigns appropriate cost depending on risk and benefit profile of the chosen model,"In design and construction contract, both activities are performed by a contractor and are usually suited for BAU capital projects (repex, extention, augex) where the entity are responsible for specification (as per network standard designs/drawings) and accept some degree of risks. In D&C contracts direct procurement can be less, but indirect overheads increase. TNSP's are required to select the most efficient delivery model.",-0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
